UF;COD. UF;COD_MUNIC;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA
PB;25;16409;2516409;Tacima;10745
PB;25;16508;2516508;Taperoá;15284
PB;25;16607;2516607;Tavares;14518
PB;25;16706;2516706;Teixeira;14859
PB;25;16755;2516755;Tenório;2981
PB;25;16805;2516805;Triunfo;9429
PB;25;16904;2516904;Uiraúna;15147
PB;25;17001;2517001;Umbuzeiro;9874
PB;25;17100;2517100;Várzea;2709
PB;25;17209;2517209;Vieirópolis;5262
PB;25;5501;2505501;Vista Serrana;3710
PB;25;17407;2517407;Zabelê;2189
PE;26;54;2600054;Abreu e Lima;98201
PE;26;104;2600104;Afogados da Ingazeira;36547
PE;26;203;2600203;Afrânio;18831
PE;26;302;2600302;Agrestina;24052
PE;26;401;2600401;Água Preta;35344
PE;26;500;2600500;Águas Belas;42291
PE;26;609;2600609;Alagoinha;14250
PE;26;708;2600708;Aliança;38248
PE;26;807;2600807;Altinho;22865
PE;26;906;2600906;Amaraji;22600
PE;26;1003;2601003;Angelim;10795
PE;26;1052;2601052;Araçoiaba;19579
PE;26;1102;2601102;Araripina;82298
PE;26;1201;2601201;Arcoverde;72672
PE;26;1300;2601300;Barra de Guabiraba;13808
PE;26;1409;2601409;Barreiros;42105
PE;26;1508;2601508;Belém de Maria;11833
PE;26;1607;2601607;Belém de São Francisco;20678
PE;26;1706;2601706;Belo Jardim;75186
PE;26;1805;2601805;Betânia;12487
PE;26;1904;2601904;Bezerros;60301
PE;26;2001;2602001;Bodocó;37054
PE;26;2100;2602100;Bom Conselho;47520
PE;26;2209;2602209;Bom Jardim;38871
PE;26;2308;2602308;Bonito;38122
PE;26;2407;2602407;Brejão;8997
PE;26;2506;2602506;Brejinho;7464
PE;26;2605;2602605;Brejo da Madre de Deus;48541
PE;26;2704;2602704;Buenos Aires;12974
PE;26;2803;2602803;Buíque;55905
PE;26;2902;2602902;Cabo de Santo Agostinho;198383
PE;26;3009;2603009;Cabrobó;32927
PE;26;3108;2603108;Cachoeirinha;19814
PE;26;3207;2603207;Caetés;27959
PE;26;3306;2603306;Calçado;11179
PE;26;3405;2603405;Calumbi;5749
PE;26;3454;2603454;Camaragibe;152840
PE;26;3504;2603504;Camocim de São Félix;18138
PE;26;3603;2603603;Camutanga;8428
PE;26;3702;2603702;Canhotinho;24877
PE;26;3801;2603801;Capoeiras;20000
PE;26;3900;2603900;Carnaíba;19253
PE;26;3926;2603926;Carnaubeira da Penha;12496
PE;26;4007;2604007;Carpina;80194
PE;26;4106;2604106;Caruaru;342328
PE;26;4155;2604155;Casinhas;14189
PE;26;4205;2604205;Catende;40857
PE;26;4304;2604304;Cedro;11421
PE;26;4403;2604403;Chã de Alegria;13105
PE;26;4502;2604502;Chã Grande;21142
PE;26;4601;2604601;Condado;25632
PE;26;4700;2604700;Correntes;17901
PE;26;4809;2604809;Cortês;12624
PE;26;4908;2604908;Cumaru;13960
PE;26;5004;2605004;Cupira;23769
PE;26;5103;2605103;Custódia;35884
PE;26;5152;2605152;Dormentes;18126
PE;26;5202;2605202;Escada;66907
PE;26;5301;2605301;Exu;32001
PE;26;5400;2605400;Feira Nova;21579
PE;26;5459;2605459;Fernando de Noronha;2884
PE;26;5509;2605509;Ferreiros;11904
PE;26;5608;2605608;Flores;22599
PE;26;5707;2605707;Floresta;31454
PE;26;5806;2605806;Frei Miguelinho;15036
PE;26;5905;2605905;Gameleira;29829
PE;26;6002;2606002;Garanhuns;136057
PE;26;6101;2606101;Glória do Goitá;30111
PE;26;6200;2606200;Goiana;78287
PE;26;6309;2606309;Granito;7251
PE;26;6408;2606408;Gravatá;81182
PE;26;6507;2606507;Iati;18962
PE;26;6606;2606606;Ibimirim;28403
PE;26;6705;2606705;Ibirajuba;7719
PE;26;6804;2606804;Igarassu;110917
PE;26;6903;2606903;Iguaraci;12117
PE;26;7604;2607604;Ilha de Itamaracá;24413
PE;26;7000;2607000;Inajá;21475
PE;26;7109;2607109;Ingazeira;4563
PE;26;7208;2607208;Ipojuca;89660
PE;26;7307;2607307;Ipubi;29338
PE;26;7406;2607406;Itacuruba;4700
PE;26;7505;2607505;Itaíba;26462
PE;26;7653;2607653;Itambé;36256
PE;26;7703;2607703;Itapetim;13855
PE;26;7752;2607752;Itapissuma;25514
PE;26;7802;2607802;Itaquitinga;16696
PE;26;7901;2607901;Jaboatão dos Guararapes;680943
PE;26;7950;2607950;Jaqueira;11680
PE;26;8008;2608008;Jataúba;16770
PE;26;8057;2608057;Jatobá;14526
PE;26;8107;2608107;João Alfredo;32651
PE;26;8206;2608206;Joaquim Nabuco;16038
PE;26;8255;2608255;Jucati;11133
PE;26;8305;2608305;Jupi;14427
PE;26;8404;2608404;Jurema;15112
PE;26;8453;2608453;Lagoa do Carro;17247
PE;26;8503;2608503;Lagoa do Itaenga;21244
PE;26;8602;2608602;Lagoa do Ouro;12777
PE;26;8701;2608701;Lagoa dos Gatos;16131
PE;26;8750;2608750;Lagoa Grande;24475
PE;26;8800;2608800;Lajedo;38898
PE;26;8909;2608909;Limoeiro;56336
PE;26;9006;2609006;Macaparana;24904
PE;26;9105;2609105;Machados;15046
PE;26;9154;2609154;Manari;19910
PE;26;9204;2609204;Maraial;11858
PE;26;9303;2609303;Mirandiba;15008
PE;26;14303;2614303;Moreilândia;11245
PE;26;9402;2609402;Moreno;60435
PE;26;9501;2609501;Nazaré da Mata;31951
PE;26;9600;2609600;Olinda;388821
PE;26;9709;2609709;Orobó;23608
PE;26;9808;2609808;Orocó;14261
PE;26;9907;2609907;Ouricuri;67098
PE;26;10004;2610004;Palmares;62020
PE;26;10103;2610103;Palmeirina;8078
PE;26;10202;2610202;Panelas;26490
PE;26;10301;2610301;Paranatama;11449
PE;26;10400;2610400;Parnamirim;21093
PE;26;10509;2610509;Passira;29031
PE;26;10608;2610608;Paudalho;54547
PE;26;10707;2610707;Paulista;319769
PE;26;10806;2610806;Pedra;21609
PE;26;10905;2610905;Pesqueira;65770
PE;26;11002;2611002;Petrolândia;34939
PE;26;11101;2611101;Petrolina;326017
PE;26;11200;2611200;Poção;11263
PE;26;11309;2611309;Pombos;26779
PE;26;11408;2611408;Primavera;14358
PE;26;11507;2611507;Quipapá;25381
PE;26;11533;2611533;Quixaba;6835
PE;26;11606;2611606;Recife;1608488
PE;26;11705;2611705;Riacho das Almas;20064
PE;26;11804;2611804;Ribeirão;46433
PE;26;11903;2611903;Rio Formoso;23078
PE;26;12000;2612000;Sairé;10633
PE;26;12109;2612109;Salgadinho;10252
PE;26;12208;2612208;Salgueiro;59409
PE;26;12307;2612307;Saloá;15722
PE;26;12406;2612406;Sanharó;24556
PE;26;12455;2612455;Santa Cruz;14675
PE;26;12471;2612471;Santa Cruz da Baixa Verde;12308
PE;26;12505;2612505;Santa Cruz do Capibaribe;99232
PE;26;12554;2612554;Santa Filomena;14076
PE;26;12604;2612604;Santa Maria da Boa Vista;41103
PE;26;12703;2612703;Santa Maria do Cambucá;13728
PE;26;12802;2612802;Santa Terezinha;11571
PE;26;12901;2612901;São Benedito do Sul;15105
PE;26;13008;2613008;São Bento do Una;57046
PE;26;13107;2613107;São Caitano;36626
PE;26;13206;2613206;São João;22284
PE;26;13305;2613305;São Joaquim do Monte;21126
PE;26;13404;2613404;São José da Coroa Grande;20005
PE;26;13503;2613503;São José do Belmonte;33610
PE;26;13602;2613602;São José do Egito;33188
PE;26;13701;2613701;São Lourenço da Mata;109298
PE;26;13800;2613800;São Vicente Ferrer;17688
PE;26;13909;2613909;Serra Talhada;83712
PE;26;14006;2614006;Serrita;18985
PE;26;14105;2614105;Sertânia;35207
PE;26;14204;2614204;Sirinhaém;43620
PE;26;14402;2614402;Solidão;5934
PE;26;14501;2614501;Surubim;62530
PE;26;14600;2614600;Tabira;27778
PE;26;14709;2614709;Tacaimbó;12912
PE;26;14808;2614808;Tacaratu;24236
PE;26;14857;2614857;Tamandaré;22323
PE;26;15003;2615003;Taquaritinga do Norte;27188
PE;26;15102;2615102;Terezinha;7025
PE;26;15201;2615201;Terra Nova;10052
PE;26;15300;2615300;Timbaúba;53844
PE;26;15409;2615409;Toritama;41035
PE;26;15508;2615508;Tracunhaém;13547
PE;26;15607;2615607;Trindade;29182
PE;26;15706;2615706;Triunfo;15264
PE;26;15805;2615805;Tupanatinga;26172
PE;26;15904;2615904;Tuparetama;8139
PE;26;16001;2616001;Venturosa;17666
PE;26;16100;2616100;Verdejante;9430
PE;26;16183;2616183;Vertente do Lério;7802
PE;26;16209;2616209;Vertentes;19720
PE;26;16308;2616308;Vicência;32014
PE;26;16407;2616407;Vitória de Santo Antão;134871
PE;26;16506;2616506;Xexéu;14549
AL;27;102;2700102;Água Branca;20601
AL;27;201;2700201;Anadia;17972
AL;27;300;2700300;Arapiraca;229329
AL;27;409;2700409;Atalaia;47052
AL;27;508;2700508;Barra de Santo Antônio;15565
AL;27;607;2700607;Barra de São Miguel;8191
AL;27;706;2700706;Batalha;18353
AL;27;805;2700805;Belém;4659
AL;27;904;2700904;Belo Monte;6763
AL;27;1001;2701001;Boca da Mata;27185
AL;27;1100;2701100;Branquinha;10783
AL;27;1209;2701209;Cacimbinhas;10775
AL;27;1308;2701308;Cajueiro;21261
AL;27;1357;2701357;Campestre;6952
AL;27;1407;2701407;Campo Alegre;55814
AL;27;1506;2701506;Campo Grande;9646
AL;27;1605;2701605;Canapi;17973
AL;27;1704;2701704;Capela;17591
AL;27;1803;2701803;Carneiros;8867
AL;27;1902;2701902;Chã Preta;7417
AL;27;2009;2702009;Coité do Nóia;11049
AL;27;2108;2702108;Colônia Leopoldina;21477
AL;27;2207;2702207;Coqueiro Seco;5844
AL;27;2306;2702306;Coruripe;56153
AL;27;2355;2702355;Craíbas;24166
AL;27;2405;2702405;Delmiro Gouveia;51349
AL;27;2504;2702504;Dois Riachos;11229
AL;27;2553;2702553;Estrela de Alagoas;18198
AL;27;2603;2702603;Feira Grande;22406
AL;27;2702;2702702;Feliz Deserto;4714
AL;27;2801;2702801;Flexeiras;12890
AL;27;2900;2702900;Girau do Ponciano;40100
AL;27;3007;2703007;Ibateguara;15783
AL;27;3106;2703106;Igaci;26060
AL;27;3205;2703205;Igreja Nova;24455
AL;27;3304;2703304;Inhapi;18535
AL;27;3403;2703403;Jacaré dos Homens;5469
AL;27;3502;2703502;Jacuípe;7177
AL;27;3601;2703601;Japaratinga;8294
AL;27;3700;2703700;Jaramataia;5706
AL;27;3759;2703759;Jequiá da Praia;11918
AL;27;3809;2703809;Joaquim Gomes;23941
AL;27;3908;2703908;Jundiá;4253
AL;27;4005;2704005;Junqueiro;25078
AL;27;4104;2704104;Lagoa da Canoa;18437
AL;27;4203;2704203;Limoeiro de Anadia;28439
AL;27;4302;2704302;Maceió;1005319
AL;27;4401;2704401;Major Isidoro;19963
AL;27;4906;2704906;Mar Vermelho;3674
AL;27;4500;2704500;Maragogi;31748
AL;27;4609;2704609;Maravilha;9962
AL;27;4708;2704708;Marechal Deodoro;50512
AL;27;4807;2704807;Maribondo;13719
AL;27;5002;2705002;Mata Grande;25659
AL;27;5101;2705101;Matriz de Camaragibe;25006
AL;27;5200;2705200;Messias;17350
AL;27;5309;2705309;Minador do Negrão;5432
AL;27;5408;2705408;Monteirópolis;7230
AL;27;5507;2705507;Murici;28201
AL;27;5606;2705606;Novo Lino;12583
AL;27;5705;2705705;Olho d'Água das Flores;21572
AL;27;5804;2705804;Olho d'Água do Casado;9209
AL;27;5903;2705903;Olho d'Água Grande;5169
AL;27;6000;2706000;Olivença;11643
AL;27;6109;2706109;Ouro Branco;11484
AL;27;6208;2706208;Palestina;4970
AL;27;6307;2706307;Palmeira dos Índios;73725
AL;27;6406;2706406;Pão de Açúcar;24924
AL;27;6422;2706422;Pariconha;10688
AL;27;6448;2706448;Paripueira;12687
AL;27;6505;2706505;Passo de Camaragibe;15396
AL;27;6604;2706604;Paulo Jacinto;7683
AL;27;6703;2706703;Penedo;63842
AL;27;6802;2706802;Piaçabuçu;17977
AL;27;6901;2706901;Pilar;35153
AL;27;7008;2707008;Pindoba;2958
AL;27;7107;2707107;Piranhas;24759
AL;27;7206;2707206;Poço das Trincheiras;14449
AL;27;7305;2707305;Porto Calvo;27171
AL;27;7404;2707404;Porto de Pedras;8253
AL;27;7503;2707503;Porto Real do Colégio;20138
AL;27;7602;2707602;Quebrangulo;11644
AL;27;7701;2707701;Rio Largo;75267
AL;27;7800;2707800;Roteiro;6819
AL;27;7909;2707909;Santa Luzia do Norte;7292
AL;27;8006;2708006;Santana do Ipanema;47593
AL;27;8105;2708105;Santana do Mundaú;11070
AL;27;8204;2708204;São Brás;7020
AL;27;8303;2708303;São José da Laje;23950
AL;27;8402;2708402;São José da Tapera;32075
AL;27;8501;2708501;São Luís do Quitunde;34436
AL;27;8600;2708600;São Miguel dos Campos;59830
AL;27;8709;2708709;São Miguel dos Milagres;7795
AL;27;8808;2708808;São Sebastião;34024
AL;27;8907;2708907;Satuba;13241
AL;27;8956;2708956;Senador Rui Palmeira;13839
AL;27;9004;2709004;Tanque d'Arca;6346
AL;27;9103;2709103;Taquarana;19856
AL;27;9152;2709152;Teotônio Vilela;43895
AL;27;9202;2709202;Traipu;27648
AL;27;9301;2709301;União dos Palmares;65764
AL;27;9400;2709400;Viçosa;26249
SE;28;100;2800100;Amparo de São Francisco;2366
SE;28;209;2800209;Aquidabã;21170
SE;28;308;2800308;Aracaju;623766
SE;28;407;2800407;Arauá;10684
SE;28;506;2800506;Areia Branca;17996
SE;28;605;2800605;Barra dos Coqueiros;28093
SE;28;670;2800670;Boquim;26640
SE;28;704;2800704;Brejo Grande;8165
SE;28;1009;2801009;Campo do Brito;17727
SE;28;1108;2801108;Canhoba;4057
SE;28;1207;2801207;Canindé de São Francisco;27714
SE;28;1306;2801306;Capela;33024
SE;28;1405;2801405;Carira;21299
SE;28;1504;2801504;Carmópolis;15283
SE;28;1603;2801603;Cedro de São João;5868
SE;28;1702;2801702;Cristinápolis;17726
SE;28;1900;2801900;Cumbe;3970
SE;28;2007;2802007;Divina Pastora;4804
SE;28;2106;2802106;Estância;67953
SE;28;2205;2802205;Feira Nova;5551
SE;28;2304;2802304;Frei Paulo;14890
SE;28;2403;2802403;Gararu;11718
SE;28;2502;2802502;General Maynard;3188
SE;28;2601;2802601;Gracho Cardoso;5836
SE;28;2700;2802700;Ilha das Flores;8589
SE;28;2809;2802809;Indiaroba;17165
SE;28;2908;2802908;Itabaiana;92732
SE;28;3005;2803005;Itabaianinha;41116
SE;28;3104;2803104;Itabi;5032
SE;28;3203;2803203;Itaporanga d'Ajuda;32911
SE;28;3302;2803302;Japaratuba;18098
SE;28;3401;2803401;Japoatã;13249
SE;28;3500;2803500;Lagarto;101305
SE;28;3609;2803609;Laranjeiras;28835
SE;28;3708;2803708;Macambira;6774
SE;28;3807;2803807;Malhada dos Bois;3632
SE;28;3906;2803906;Malhador;12550
SE;28;4003;2804003;Maruim;17076
SE;28;4102;2804102;Moita Bonita;11372
SE;28;4201;2804201;Monte Alegre de Sergipe;14685
SE;28;4300;2804300;Muribeca;7620
SE;28;4409;2804409;Neópolis;18961
SE;28;4458;2804458;Nossa Senhora Aparecida;8809
SE;28;4508;2804508;Nossa Senhora da Glória;35268
SE;28;4607;2804607;Nossa Senhora das Dores;26042
SE;28;4706;2804706;Nossa Senhora de Lourdes;6475
SE;28;4805;2804805;Nossa Senhora do Socorro;174974
SE;28;4904;2804904;Pacatuba;14032
SE;28;5000;2805000;Pedra Mole;3170
SE;28;5109;2805109;Pedrinhas;9374
SE;28;5208;2805208;Pinhão;6380
SE;28;5307;2805307;Pirambu;8971
SE;28;5406;2805406;Poço Redondo;33358
SE;28;5505;2805505;Poço Verde;23249
SE;28;5604;2805604;Porto da Folha;28366
SE;28;5703;2805703;Propriá;29562
SE;28;5802;2805802;Riachão do Dantas;19957
SE;28;5901;2805901;Riachuelo;9949
SE;28;6008;2806008;Ribeirópolis;18218
SE;28;6107;2806107;Rosário do Catete;10191
SE;28;6206;2806206;Salgado;20039
SE;28;6305;2806305;Santa Luzia do Itanhy;13733
SE;28;6503;2806503;Santa Rosa de Lima;3899
SE;28;6404;2806404;Santana do São Francisco;7532
SE;28;6602;2806602;Santo Amaro das Brotas;11963
SE;28;6701;2806701;São Cristóvão;85814
SE;28;6800;2806800;São Domingos;10887
SE;28;6909;2806909;São Francisco;3777
SE;28;7006;2807006;São Miguel do Aleixo;3881
SE;28;7105;2807105;Simão Dias;40364
SE;28;7204;2807204;Siriri;8588
SE;28;7303;2807303;Telha;3144
SE;28;7402;2807402;Tobias Barreto;50971
SE;28;7501;2807501;Tomar do Geru;13196
SE;28;7600;2807600;Umbaúba;24251
BA;29;108;2900108;Abaíra;9243
BA;29;207;2900207;Abaré;19290
BA;29;306;2900306;Acajutiba;15668
BA;29;355;2900355;Adustina;17044
BA;29;405;2900405;Água Fria;16959
BA;29;603;2900603;Aiquara;4790
BA;29;702;2900702;Alagoinhas;153560
BA;29;801;2900801;Alcobaça;23231
BA;29;900;2900900;Almadina;6234
BA;29;1007;2901007;Amargosa;37557
BA;29;1106;2901106;Amélia Rodrigues;26458
BA;29;1155;2901155;América Dourada;16904
BA;29;1205;2901205;Anagé;20388
BA;29;1304;2901304;Andaraí;13716
BA;29;1353;2901353;Andorinha;14862
BA;29;1403;2901403;Angical;14742
BA;29;1502;2901502;Anguera;11209
BA;29;1601;2901601;Antas;18970
BA;29;1700;2901700;Antônio Cardoso;12216
BA;29;1809;2901809;Antônio Gonçalves;12083
BA;29;1908;2901908;Aporá;19063
BA;29;1957;2901957;Apuarema;7780
BA;29;2054;2902054;Araças;12402
BA;29;2005;2902005;Aracatu;14158
BA;29;2104;2902104;Araci;56023
BA;29;2203;2902203;Aramari;11237
BA;29;2252;2902252;Arataca;11779
BA;29;2302;2902302;Aratuípe;9104
BA;29;2401;2902401;Aurelino Leal;13301
BA;29;2500;2902500;Baianópolis;14126
BA;29;2609;2902609;Baixa Grande;21186
BA;29;2658;2902658;Banzaê;12560
BA;29;2708;2902708;Barra;53786
BA;29;2807;2902807;Barra da Estiva;22566
BA;29;2906;2902906;Barra do Choça;35200
BA;29;3003;2903003;Barra do Mendes;14540
BA;29;3102;2903102;Barra do Rocha;6518
BA;29;3201;2903201;Barreiras;152208
BA;29;3235;2903235;Barro Alto;15230
BA;29;3300;2903300;Barro Preto;6627
BA;29;3276;2903276;Barrocas;15624
BA;29;3409;2903409;Belmonte;23620
BA;29;3508;2903508;Belo Campo;18459
BA;29;3607;2903607;Biritinga;15769
BA;29;3706;2903706;Boa Nova;14861
BA;29;3805;2903805;Boa Vista do Tupim;18677
BA;29;3904;2903904;Bom Jesus da Lapa;68922
BA;29;3953;2903953;Bom Jesus da Serra;10597
BA;29;4001;2904001;Boninal;14490
BA;29;4050;2904050;Bonito;16730
BA;29;4100;2904100;Boquira;22409
BA;29;4209;2904209;Botuporã;11089
BA;29;4308;2904308;Brejões;15265
BA;29;4407;2904407;Brejolândia;10624
BA;29;4506;2904506;Brotas de Macaúbas;11158
BA;29;4605;2904605;Brumado;69022
BA;29;4704;2904704;Buerarema;19297
BA;29;4753;2904753;Buritirama;21418
BA;29;4803;2904803;Caatiba;10486
BA;29;4852;2904852;Cabaceiras do Paraguaçu;18850
BA;29;4902;2904902;Cachoeira;34394
BA;29;5008;2905008;Caculé;23392
BA;29;5107;2905107;Caém;10282
BA;29;5156;2905156;Caetanos;15913
BA;29;5206;2905206;Caetité;52353
BA;29;5305;2905305;Cafarnaum;18595
BA;29;5404;2905404;Cairu;17457
BA;29;5503;2905503;Caldeirão Grande;13555
BA;29;5602;2905602;Camacan;33135
BA;29;5701;2905701;Camaçari;281413
BA;29;5800;2905800;Camamu;36321
BA;29;5909;2905909;Campo Alegre de Lourdes;29877
BA;29;6006;2906006;Campo Formoso;71900
BA;29;6105;2906105;Canápolis;10137
BA;29;6204;2906204;Canarana;26200
BA;29;6303;2906303;Canavieiras;33415
BA;29;6402;2906402;Candeal;9075
BA;29;6501;2906501;Candeias;88308
BA;29;6600;2906600;Candiba;14599
BA;29;6709;2906709;Cândido Sales;26952
BA;29;6808;2906808;Cansanção;35135
BA;29;6824;2906824;Canudos;17070
BA;29;6857;2906857;Capela do Alto Alegre;12123
BA;29;6873;2906873;Capim Grosso;29107
BA;29;6899;2906899;Caraíbas;10150
BA;29;6907;2906907;Caravelas;22442
BA;29;7004;2907004;Cardeal da Silva;9681
BA;29;7103;2907103;Carinhanha;29864
BA;29;7202;2907202;Casa Nova;71504
BA;29;7301;2907301;Castro Alves;27194
BA;29;7400;2907400;Catolândia;3644
BA;29;7509;2907509;Catu;55380
BA;29;7558;2907558;Caturama;9762
BA;29;7608;2907608;Central;18101
BA;29;7707;2907707;Chorrochó;11484
BA;29;7806;2907806;Cícero Dantas;34540
BA;29;7905;2907905;Cipó;16938
BA;29;8002;2908002;Coaraci;20183
BA;29;8101;2908101;Cocos;19340
BA;29;8200;2908200;Conceição da Feira;22448
BA;29;8309;2908309;Conceição do Almeida;18583
BA;29;8408;2908408;Conceição do Coité;67651
BA;29;8507;2908507;Conceição do Jacuípe;33066
BA;29;8606;2908606;Conde;25961
BA;29;8705;2908705;Condeúba;18312
BA;29;8804;2908804;Contendas do Sincorá;4340
BA;29;8903;2908903;Coração de Maria;23228
BA;29;9000;2909000;Cordeiros;8795
BA;29;9109;2909109;Coribe;15000
BA;29;9208;2909208;Coronel João Sá;17.256(2)
BA;29;9307;2909307;Correntina;33084
BA;29;9406;2909406;Cotegipe;14396
BA;29;9505;2909505;Cravolândia;5552
BA;29;9604;2909604;Crisópolis;21529
BA;29;9703;2909703;Cristópolis;14247
BA;29;9802;2909802;Cruz das Almas;63761
BA;29;9901;2909901;Curaçá;34974
BA;29;10008;2910008;Dário Meira;12190
BA;29;10057;2910057;Dias d'Ávila;76624
BA;29;10107;2910107;Dom Basílio;12441
BA;29;10206;2910206;Dom Macedo Costa;4140
BA;29;10305;2910305;Elísio Medrado;8420
BA;29;10404;2910404;Encruzilhada;20859
BA;29;10503;2910503;Entre Rios;42828
BA;29;504;2900504;Érico Cardoso;11472
BA;29;10602;2910602;Esplanada;36339
BA;29;10701;2910701;Euclides da Cunha;60932
BA;29;10727;2910727;Eunápolis;112032
BA;29;10750;2910750;Fátima;18502
BA;29;10776;2910776;Feira da Mata;5911
BA;29;10800;2910800;Feira de Santana;612000
BA;29;10859;2910859;Filadélfia;17593
BA;29;10909;2910909;Firmino Alves;5766
BA;29;11006;2911006;Floresta Azul;11352
BA;29;11105;2911105;Formosa do Rio Preto;25074
BA;29;11204;2911204;Gandu;33097
BA;29;11253;2911253;Gavião;4729
BA;29;11303;2911303;Gentio do Ouro;11381
BA;29;11402;2911402;Glória;16039
BA;29;11501;2911501;Gongogi;8212
BA;29;11600;2911600;Governador Mangabeira;21198
BA;29;11659;2911659;Guajeru;9087
BA;29;11709;2911709;Guanambi;85237
BA;29;11808;2911808;Guaratinga;22465
BA;29;11857;2911857;Heliópolis;13786
BA;29;11907;2911907;Iaçu;26382
BA;29;12004;2912004;Ibiassucê;10679
BA;29;12103;2912103;Ibicaraí;24303
BA;29;12202;2912202;Ibicoara;19309
BA;29;12301;2912301;Ibicuí;16640
BA;29;12400;2912400;Ibipeba;18540
BA;29;12509;2912509;Ibipitanga;15231
BA;29;12608;2912608;Ibiquera;5149
BA;29;12707;2912707;Ibirapitanga;24118
BA;29;12806;2912806;Ibirapuã;8671
BA;29;12905;2912905;Ibirataia;18348
BA;29;13002;2913002;Ibitiara;16614
BA;29;13101;2913101;Ibititá;18740
BA;29;13200;2913200;Ibotirama;27405
BA;29;13309;2913309;Ichu;6288
BA;29;13408;2913408;Igaporã;16193
BA;29;13457;2913457;Igrapiúna;14509
BA;29;13507;2913507;Iguaí;27704
BA;29;13606;2913606;Ilhéus;182350
BA;29;13705;2913705;Inhambupe;40441
BA;29;13804;2913804;Ipecaetá;15634
BA;29;13903;2913903;Ipiaú;47388
BA;29;14000;2914000;Ipirá;62172
BA;29;14109;2914109;Ipupiara;10054
BA;29;14208;2914208;Irajuba;7443
BA;29;14307;2914307;Iramaia;10809
BA;29;14406;2914406;Iraquara;24712
BA;29;14505;2914505;Irará;29770
BA;29;14604;2914604;Irecê;72730
BA;29;14653;2914653;Itabela;30852
BA;29;14703;2914703;Itaberaba;66065
BA;29;14802;2914802;Itabuna;218925
BA;29;14901;2914901;Itacaré;27198
BA;29;15007;2915007;Itaeté;16370
BA;29;15106;2915106;Itagi;13448
BA;29;15205;2915205;Itagibá;15871
BA;29;15304;2915304;Itagimirim;7384
BA;29;15353;2915353;Itaguaçu da Bahia;14533
BA;29;15403;2915403;Itaju do Colônia;7428
BA;29;15502;2915502;Itajuípe;21817
BA;29;15601;2915601;Itamaraju;67191
BA;29;15700;2915700;Itamari;8534
BA;29;15809;2915809;Itambé;23520
BA;29;15908;2915908;Itanagra;8029
BA;29;16005;2916005;Itanhém;20671
BA;29;16104;2916104;Itaparica;22476
BA;29;16203;2916203;Itapé;10448
BA;29;16302;2916302;Itapebi;10910
BA;29;16401;2916401;Itapetinga;75440
BA;29;16500;2916500;Itapicuru;35632
BA;29;16609;2916609;Itapitanga;10799
BA;29;16708;2916708;Itaquara;8480
BA;29;16807;2916807;Itarantim;19968
BA;29;16856;2916856;Itatim;14691
BA;29;16906;2916906;Itiruçu;13336
BA;29;17003;2917003;Itiúba;38413
BA;29;17102;2917102;Itororó;21143
BA;29;17201;2917201;Ituaçu;19311
BA;29;17300;2917300;Ituberá;28934
BA;29;17334;2917334;Iuiú;11294
BA;29;17359;2917359;Jaborandi;9318
BA;29;17409;2917409;Jacaraci;15380
BA;29;17508;2917508;Jacobina;84577
BA;29;17607;2917607;Jaguaquara;55127
BA;29;17706;2917706;Jaguarari;32969
BA;29;17805;2917805;Jaguaripe;18432
BA;29;17904;2917904;Jandaíra;11031
BA;29;18001;2918001;Jequié;161150
BA;29;18100;2918100;Jeremoabo;40851
BA;29;18209;2918209;Jiquiriçá;14993
BA;29;18308;2918308;Jitaúna;13636
BA;29;18357;2918357;João Dourado;24894
BA;29;18407;2918407;Juazeiro;216588
BA;29;18456;2918456;Jucuruçu;10272
BA;29;18506;2918506;Jussara;15844
BA;29;18555;2918555;Jussari;6434
BA;29;18605;2918605;Jussiape;7429
BA;29;18704;2918704;Lafaiete Coutinho;4046
BA;29;18753;2918753;Lagoa Real;15676
BA;29;18803;2918803;Laje;23682
BA;29;18902;2918902;Lajedão;3997
BA;29;19009;2919009;Lajedinho;3993
BA;29;19058;2919058;Lajedo do Tabocal;8810
BA;29;19108;2919108;Lamarão;9554
BA;29;19157;2919157;Lapão;27432
BA;29;19207;2919207;Lauro de Freitas;188013
BA;29;19306;2919306;Lençóis;11340
BA;29;19405;2919405;Licínio de Almeida;12965
BA;29;19504;2919504;Livramento de Nossa Senhora;45647
BA;29;19553;2919553;Luís Eduardo Magalhães;76420
BA;29;19603;2919603;Macajuba;11836
BA;29;19702;2919702;Macarani;18608
BA;29;19801;2919801;Macaúbas;49861
BA;29;19900;2919900;Macururé;8390
BA;29;19926;2919926;Madre de Deus;19985
BA;29;19959;2919959;Maetinga;5561
BA;29;20007;2920007;Maiquinique;9976
BA;29;20106;2920106;Mairi;20144
BA;29;20205;2920205;Malhada;17416
BA;29;20304;2920304;Malhada de Pedras;8918
BA;29;20403;2920403;Manoel Vitorino;14618
BA;29;20452;2920452;Mansidão;13652
BA;29;20502;2920502;Maracás;24156
BA;29;20601;2920601;Maragogipe;45928
BA;29;20700;2920700;Maraú;21098
BA;29;20809;2920809;Marcionílio Souza;10962
BA;29;20908;2920908;Mascote;15131
BA;29;21005;2921005;Mata de São João;45194
BA;29;21054;2921054;Matina;12217
